timestamp,gpu_utilization_pct,active_jobs,active_gpus,total_gpus,power_consumption_kw,avg_job_duration_hrs,price_mwh,hourly_cost_usd,jobs_per_dollar,hour,day_of_week,month,is_weekend
2025-08-15 17:00:00,83.7310317655311,156,83,100,23.580897092620074,7.194192488674833,136.61549804989673,3.2215160007716532,48.27455595539332,17,4,8,0
2025-08-15 18:00:00,77.69901149670034,177,77,100,23.505528109035662,7.2206847494262,123.85578632677434,2.9112956669707093,60.58955346465953,18,4,8,0
2025-08-15 19:00:00,34.469203591839715,73,34,100,9.8000496838052,6.635110744418698,78.2652757641764,0.7670035910056436,93.9506597460111,19,4,8,0
2025-08-15 20:00:00,23.04727577801822,26,23,100,7.1384073812832485,2.165808578530477,75.48344456616067,0.5388315778557662,47.37336743920526,20,4,8,0
2025-08-15 21:00:00,39.85928225209846,63,39,100,11.51129571735077,4.390929663075246,73.09041843560318,0.8413654207171347,73.99877710200269,21,4,8,0
2025-08-15 22:00:00,51.060762852218076,61,51,100,17.44805687014872,7.788365620407205,45.57122226218915,0.7951292776728636,75.76423028151913,22,4,8,0
2025-08-15 23:00:00,16.21843177051438,79,16,100,4.828910500771692,0.8860906343749202,38.24083969394795,0.18466159235643217,405.83249650680057,23,4,8,0
2025-08-16 00:00:00,81.94863168727929,89,81,100,23.670560393284497,2.296714180002293,31.149177195836835,0.737318480015176,119.0924651002778,0,5,8,1
2025-08-16 01:00:00,44.47932345442135,56,44,100,14.708526115159827,2.2822815799429974,199.79790090431717,2.9387326432052645,18.991209708021596,1,5,8,1
2025-08-16 02:00:00,56.27899549030161,63,56,100,19.125146407806902,5.242293729451846,41.11676288840868,0.7863641100558973,79.10954198523335,2,5,8,1
2025-08-16 03:00:00,53.80285640700405,123,53,100,14.325047243042205,0.8058135616607294,43.94332330108762,0.6294901823043575,192.34071672027588,3,5,8,1
2025-08-16 04:00:00,36.50553405595842,114,36,100,11.743476568886209,0.6244087169589212,42.54997797244736,0.4996846693260598,223.66770448626335,4,5,8,1
2025-08-16 05:00:00,21.74004853400801,81,21,100,5.630748660352554,5.6820330357684945,19.91846710452517,0.11215588196508151,663.0871857906442,5,5,8,1
2025-08-16 06:00:00,52.10388645952773,92,52,100,15.348937692093621,1.5314070810949494,45.9964697578482,0.7059969483694806,128.49216775226344,6,5,8,1
2025-08-16 07:00:00,33.251200614956446,73,33,100,10.705382045195973,6.629166501509118,46.79716344700701,0.5009815133316902,142.86231124884938,7,5,8,1
2025-08-16 08:00:00,26.53703525349067,107,26,100,9.78054691869008,2.3138921817533875,26.017920605443216,0.25446949320829076,404.58352569129397,8,5,8,1
2025-08-16 09:00:00,48.89824191372635,95,48,100,12.618790976335564,5.9446675915267955,24.62170123484518,0.31069610136429454,296.2306045999755,9,5,8,1
2025-08-16 10:00:00,25.193150803735854,92,25,100,8.412803097735083,1.1310497374628663,34.241962549718146,0.2880708886107975,308.65140983334305,10,5,8,1
2025-08-16 11:00:00,49.39608709948022,65,49,100,17.442688531382792,5.389709446269504,49.95434252883474,0.8713380375204733,73.75149741961529,11,5,8,1
2025-08-16 12:00:00,52.10749381367681,94,52,100,14.110984271340183,2.2793681562260004,38.3818125199332,0.5416051527743051,170.41175109990508,12,5,8,1
2025-08-16 13:00:00,62.37893368511106,63,62,100,20.391879600394436,5.432096692252575,31.013616099847987,0.6324259254809547,98.06578081797494,13,5,8,1
2025-08-16 14:00:00,51.191713904047475,62,51,100,15.523168634215313,3.2578685229457514,51.58703868787882,0.8007943008917323,76.46822373049591,14,5,8,1
2025-08-16 15:00:00,31.657283555617155,63,31,100,9.228295410244883,7.190349163828349,31.21874312112896,0.28809578385832835,211.3414661038651,15,5,8,1
2025-08-16 16:00:00,50.117279622249654,104,50,100,15.806940005537994,4.2697781982889405,68.13737426009132,1.0770433870641525,95.67235423866516,16,5,8,1
2025-08-16 17:00:00,41.03014750143066,134,41,100,13.069570837750957,2.6057927183064185,44.483753194897425,0.5813835635097424,226.58729168043996,17,5,8,1
2025-08-16 18:00:00,32.142636653755766,80,32,100,9.468219055586097,1.8283300955528672,30.07419193778496,0.2847490371866893,271.4173412187578,18,5,8,1
2025-08-16 19:00:00,41.64805822011224,94,41,100,12.88208227822546,7.727149828169396,32.87838578288373,0.42354207083034645,216.8186349711469,19,5,8,1
2025-08-16 20:00:00,43.90756631014691,70,43,100,13.902394235425653,3.3882329645144393,30.73131205960277,0.42723881562448845,160.09557591546888,20,5,8,1
2025-08-16 21:00:00,38.302275718994686,97,38,100,11.644066868308432,7.521160806205858,40.01448331524805,0.46593131942356036,203.81091985600924,21,5,8,1
2025-08-16 22:00:00,26.313918319320184,92,26,100,9.175091228396518,1.228823703280764,46.58186652932028,0.4273928749955039,210.3372168578322,22,5,8,1
2025-08-16 23:00:00,45.873130776690004,57,45,100,13.983012936470182,5.72761805746451,48.718621335497765,0.6812331123812575,82.46132741476801,23,5,8,1
2025-08-17 00:00:00,53.41176789552352,60,53,100,18.09738732063339,2.7019388319837003,36.755532939548324,0.6651791157833048,88.86530788262219,0,6,8,1
2025-08-17 01:00:00,52.725529008129904,90,52,100,16.403474390637435,6.487213842250814,32.433698173074454,0.5320253373756909,166.0438983087959,1,6,8,1
2025-08-17 02:00:00,100.0,106,100,100,32.96460783151234,6.468445020770758,31.321742758672386,1.0325089666391465,101.67778253430676,2,6,8,1
2025-08-17 03:00:00,40.27096133039482,95,40,100,11.072609742554913,4.837101057471305,15.0,0.1660891461383237,539.4994642394054,3,6,8,1
2025-08-17 04:00:00,41.44772089889987,79,41,100,11.642364827524421,4.569834760306825,38.45517943888766,0.44770922853544604,172.5986610599486,4,6,8,1
2025-08-17 05:00:00,55.2939028556177,47,55,100,15.721312421447436,1.452953844889136,39.52936326533509,0.6214534697152206,74.43145418330909,5,6,8,1
2025-08-17 06:00:00,61.3342589545105,111,61,100,18.535248330130077,2.118657706226324,33.33939091648935,0.6179538898124131,176.76457109479603,6,6,8,1
2025-08-17 07:00:00,34.04450052424295,84,34,100,10.246483276701891,4.554763412075799,25.569431915327378,0.26199675651516957,308.82721204550546,7,6,8,1
2025-08-17 08:00:00,35.225994785912754,107,35,100,11.370204276485119,7.81889059596901,49.039587386592935,0.5575901262201046,188.51631671708589,8,6,8,1
2025-08-17 09:00:00,14.622861200135894,83,14,100,3.922049684797277,3.792285655292271,34.8144919548836,0.1365441671980286,566.3821466728194,9,6,8,1
2025-08-17 10:00:00,57.78650002194337,64,57,100,19.940825959339946,1.7997074005313434,18.26495378009777,0.3642182644843179,171.02318639683074,10,6,8,1
2025-08-17 11:00:00,37.87582033258566,66,37,100,13.059654206712016,5.451480325382985,36.023476825496665,0.47045415066449037,137.37002773046905,11,6,8,1
2025-08-17 12:00:00,51.07472566441433,87,51,100,17.826567009313617,5.087905596757642,30.673907194519867,0.5468104620405755,156.24706418260547,12,6,8,1
2025-08-17 13:00:00,22.209450510689802,70,22,100,7.4361613584631705,0.607951164723169,39.77754099433527,0.29579221327676064,228.91361179509735,13,6,8,1
2025-08-17 14:00:00,34.38495801571829,75,34,100,12.10944579408175,1.233756204882511,48.61457032891664,0.588695504200591,125.2723621169393,14,6,8,1
2025-08-17 15:00:00,0.0,59,0,100,0.0,3.488785507980301,57.59731446279966,0.0,5900.0,15,6,8,1
2025-08-17 16:00:00,26.283252270527257,110,26,100,8.832145769577965,0.8397800732903339,52.3892977508314,0.462709914501166,232.700852310405,16,6,8,1
2025-08-17 17:00:00,66.61909933599173,51,66,100,22.10306422926682,5.4402022371420875,40.869958410645836,0.9033513157979686,55.83831666727581,17,6,8,1
2025-08-17 18:00:00,45.1534959152938,75,45,100,13.582210419608167,4.893316859550975,64.09711283833873,0.8705804738596847,85.17109137256523,18,6,8,1
2025-08-17 19:00:00,46.70276017876872,93,46,100,15.988703206280586,3.9368966786863746,49.05205305878188,0.7842787180155912,117.08736227044983,19,6,8,1
2025-08-17 20:00:00,26.432767517597267,93,26,100,7.8553584841990025,3.395769783505807,48.92325753491903,0.38430972615157893,235.85520171584434,20,6,8,1
2025-08-17 21:00:00,49.214878016025494,67,49,100,14.394060291974807,6.836564832270909,30.06567517796673,0.4327671412305835,151.32107548402706,21,6,8,1
2025-08-17 22:00:00,37.604985980117505,67,37,100,10.70540760858284,5.7255287402311295,44.23162608341953,0.4735175864134306,138.56786574606988,22,6,8,1
2025-08-17 23:00:00,58.493998131498756,86,58,100,18.814380086779792,2.6152592942847988,289.5114613146233,5.446978672652367,15.759636450658816,23,6,8,1
2025-08-18 00:00:00,54.44443262885419,91,54,100,15.049592708157478,6.55126054450448,43.735894156353794,0.6582073937802093,136.18526350807224,0,0,8,0
2025-08-18 01:00:00,44.68647609053778,82,44,100,14.886517662440719,3.056026551897634,24.37696286273895,0.3628880882128248,219.90512057654877,1,0,8,0
2025-08-18 02:00:00,36.126429167462554,111,36,100,10.325320694487782,6.159071555635117,39.73592430635182,0.4102861615549745,264.1057692437987,2,0,8,0
2025-08-18 03:00:00,64.58218210731494,80,64,100,20.509349704886333,3.4190125905062234,27.167467076637628,0.5571870828707471,141.04693568670484,3,0,8,0
2025-08-18 04:00:00,40.34599865109816,74,40,100,11.264286380509946,7.625464752881037,31.779384837943244,0.35797209181102835,201.10220760438162,4,0,8,0
2025-08-18 05:00:00,46.45493947489077,91,46,100,12.670855457137806,2.699080787735484,43.135172173696695,0.5465595317316636,163.5045216400574,5,0,8,0
2025-08-18 06:00:00,76.3858091352819,104,76,100,20.07161413019317,6.1428089707826,22.69135683566045,0.45545215849589765,223.4386458450952,6,0,8,0
2025-08-18 07:00:00,54.36179725578233,92,54,100,16.180160227987997,0.9316907001248321,18.925167654387725,0.30621224498952915,290.9438247815053,7,0,8,0
2025-08-18 08:00:00,56.54118442771252,108,56,100,19.77432494783209,7.157781370687248,36.84633858532304,0.7286114723240216,146.2203120947754,8,0,8,0
2025-08-18 09:00:00,57.61754204811233,143,57,100,17.80611278681132,5.136635474871958,83.89824191372635,1.4939015581309922,95.0860109339314,9,0,8,0
2025-08-18 10:00:00,61.54413170794037,141,61,100,18.672995591375265,6.663950444677671,91.72734307665965,1.7128242728790322,81.84235747060448,10,0,8,0
2025-08-18 11:00:00,62.93442541572516,154,62,100,15.906563124814976,6.595996754431269,87.82912348425347,1.3970594968994474,109.44810815701085,11,0,8,0
2025-08-18 12:00:00,48.88804338435166,136,48,100,16.358560367397367,1.1262553752400157,84.45477009849779,1.381558454970942,97.73215024793184,12,0,8,0
2025-08-18 13:00:00,74.66361348397005,179,74,100,24.104004363508484,1.333981117296135,69.79962917632264,1.6824505662373548,105.7637981107783,13,0,8,0
2025-08-18 14:00:00,67.60092205054859,143,67,100,20.090828713729504,4.014954814955947,125.22570818612259,2.5158882537228635,56.613747575426096,14,0,8,0
2025-08-18 15:00:00,74.84077840507133,133,74,100,23.352949261615404,7.716294113559065,481.5691693006278,11.246060376635839,11.81585701832833,15,0,8,0
2025-08-18 16:00:00,92.99108369503865,121,92,100,25.27018211869104,7.014493461420952,103.92709309440673,2.6262565695618156,45.89841572973756,16,0,8,0
2025-08-18 17:00:00,73.36138722715624,150,73,100,22.113910655821943,7.7697690171432425,143.61031632721946,3.175785704514458,47.08414623979278,17,0,8,0
2025-08-18 18:00:00,58.404853242167995,195,58,100,18.106834431986876,5.718115167384629,149.81487738406952,2.7126731802417616,71.6207885012056,18,0,8,0
2025-08-18 19:00:00,77.29773686267333,64,77,100,25.115060670824768,0.840847852560934,68.73230863004108,1.7262161012893344,36.86177080864119,19,0,8,0
2025-08-18 20:00:00,47.75013008607527,77,47,100,15.476595868338354,5.150994483511526,63.043579203192046,0.9756999974213838,78.11707436485132,20,0,8,0
2025-08-18 21:00:00,32.40417236728837,68,32,100,7.561060104662586,4.877420838881541,86.36729366084676,0.6530282984467062,102.55972506649472,21,0,8,0
2025-08-18 22:00:00,37.11367467478859,41,37,100,11.502348869273884,6.6034626478021154,44.40535584962009,0.5107658946465822,78.73019416493212,22,0,8,0
2025-08-18 23:00:00,31.52377992977463,89,31,100,8.072183117470802,7.495463625155099,21.301289432837034,0.1719479089401063,489.150991173507,23,0,8,0
2025-08-19 00:00:00,72.47188148781531,78,72,100,20.990402231787627,6.579149980863747,27.282192505067414,0.5726641944464267,133.86784488122814,0,1,8,0
2025-08-19 01:00:00,19.302982063636833,107,19,100,5.634712288206009,3.611146267532489,43.786735481908956,0.24672565648033845,416.78732646728935,1,1,8,0
2025-08-19 02:00:00,63.56724467960193,77,63,100,18.795133428817397,6.9854178219128995,32.604054918061905,0.6127975625054636,123.63567977086376,2,1,8,0
2025-08-19 03:00:00,45.07865549577274,80,45,100,12.89241161350302,3.8790810148257013,62.344221590617416,0.8037673664696817,98.30819383561571,3,1,8,0
2025-08-19 04:00:00,54.34274898521249,52,54,100,17.06749673215983,5.537755133043926,35.937654301519466,0.6133657973526732,83.41811536795092,4,1,8,0
2025-08-19 05:00:00,21.988287438965667,105,21,100,6.509357827547142,4.40230775677845,25.369843739338734,0.16514139092831245,599.5156224548759,5,1,8,0
2025-08-19 06:00:00,33.7727019516517,82,33,100,11.435750226185641,6.891361252389051,44.77180000813073,0.5119991220697193,157.08838680584583,6,1,8,0
2025-08-19 07:00:00,75.9112188732298,115,75,100,21.939830665922084,1.5051142133798054,33.758676111183405,0.740659637385073,153.198592641271,7,1,8,0
2025-08-19 08:00:00,84.57356426431532,179,84,100,27.412119424569887,2.0972312113168305,42.40340817947738,1.1623672890246175,152.68252677786998,8,1,8,0
2025-08-19 09:00:00,85.87636730274382,114,85,100,22.482690792702275,7.281190208703113,73.21306651482996,1.6460267364384669,68.8394682836909,9,1,8,0
2025-08-19 10:00:00,39.41151733359849,154,39,100,9.16008698108742,6.377397595558573,91.65574692355412,0.8395746141362915,181.2671864690331,10,1,8,0
2025-08-19 11:00:00,94.42923318356937,122,94,100,23.396461521018463,3.94351817178696,66.10930071182783,1.546723710285718,78.36971916976093,11,1,8,0
2025-08-19 12:00:00,69.16678451655072,149,69,100,21.534457007067147,2.9656370771563116,72.30552023546568,1.557060116884259,95.08250410727857,12,1,8,0
2025-08-19 13:00:00,50.4329574924272,163,50,100,15.549897369145274,1.864100632993586,89.45112407901512,1.3909557989833645,116.34913829421646,13,1,8,0
2025-08-19 14:00:00,55.901803205089664,164,55,100,16.020357691748778,4.054712301971542,159.66609312682263,2.5579079231357698,63.86521826675678,14,1,8,0
2025-08-19 15:00:00,55.21410930496684,160,55,100,15.625074929685471,1.8275786320756011,143.79202894940346,2.246761226625931,70.8980631678146,15,1,8,0
2025-08-19 16:00:00,58.10690751606483,121,58,100,17.06673288639087,3.232023957860566,121.15561933829179,2.0677305929318783,58.23661662952045,16,1,8,0
2025-08-19 17:00:00,99.47087699374583,150,99,100,27.62181524126202,7.051839680800829,98.42231783039747,2.7186030787280075,54.973184326217755,17,1,8,0
2025-08-19 18:00:00,73.20969866101332,167,73,100,20.54140344764714,6.1119476778774375,151.0951035938687,3.103705481885697,53.633845902105946,18,1,8,0
2025-08-19 19:00:00,37.04248278584209,68,37,100,10.794692616161674,5.13691078647722,84.56673679806279,0.9128719292869361,73.68302994386308,19,1,8,0
2025-08-19 20:00:00,10.471182528966228,67,10,100,2.342360983127406,6.106032036003174,83.8581123647016,0.1964259705217909,324.5715635035723,20,1,8,0
2025-08-19 21:00:00,53.648354445836496,86,53,100,20.795420485443824,1.3037900850483204,101.56034492500291,2.111990077362146,40.5279934705948,21,1,8,0
2025-08-19 22:00:00,61.79362367151865,110,61,100,13.804152885939834,2.3185287772604726,35.07306372740632,0.4841539338714277,222.60270021167238,22,1,8,0
2025-08-19 23:00:00,33.65473882073545,51,33,100,9.259892844599898,1.3982159886443841,37.32296158176405,0.3456066248902538,143.41690067146376,23,1,8,0
2025-08-20 00:00:00,28.77677994578407,84,28,100,9.164873862791708,5.593267393583672,36.76180922052321,0.3369173444741084,242.13260402801563,0,2,8,0
2025-08-20 01:00:00,44.88041038025074,109,44,100,13.302126166094855,4.901308385156593,36.65022798109339,0.48752595662064413,219.0840468713692,1,2,8,0
2025-08-20 02:00:00,32.08073698007605,71,32,100,11.11875665564523,1.4568522709667282,26.440710821706322,0.293987829428838,233.56198218001597,2,2,8,0
2025-08-20 03:00:00,31.86572619922864,52,31,100,10.161345119204427,3.170725444233847,17.115034950195035,0.17391177685617748,282.74426406453017,3,2,8,0
2025-08-20 04:00:00,73.64124960705196,80,73,100,22.178930397996375,2.2792009380199585,38.57304541936634,0.8555088895948789,92.4311707964615,4,2,8,0
2025-08-20 05:00:00,35.24036146317259,70,35,100,9.877986379549187,1.8003019647106613,26.06879726370777,0.25750722430213446,261.67517599800937,5,2,8,0
2025-08-20 06:00:00,32.04013845480276,29,32,100,10.25725651349296,7.867839626814548,31.651827526052664,0.3246609140555594,86.65487597151996,6,2,8,0
2025-08-20 07:00:00,41.41577929700386,61,41,100,11.59057126340095,1.7816569054254936,40.495763450626676,0.469369032140316,127.25060633901087,7,2,8,0
2025-08-20 08:00:00,81.33086838738633,160,81,100,24.8042334689367,4.675721697604473,22.291281931239602,0.5529181613443572,284.23314610757825,8,2,8,0
2025-08-20 09:00:00,44.958920783179416,160,44,100,12.325336638191482,2.9275942730318274,115.83553936088694,1.4277120172894113,111.28793393662788,9,2,8,0
2025-08-20 10:00:00,78.55898002889738,155,78,100,16.986165663964297,2.318072993113102,107.651206374808,1.8285812254080982,84.3041350895964,10,2,8,0
2025-08-20 11:00:00,73.89583752582223,131,73,100,23.29851748472245,1.6577203645565173,80.22714917389797,1.8691736377774981,69.71149305549748,11,2,8,0
2025-08-20 12:00:00,45.0771990659656,205,45,100,11.32514242656045,0.8886765261682018,86.63111025300097,0.9811096621862972,206.83886740422724,12,2,8,0
2025-08-20 13:00:00,57.09379952074071,142,57,100,18.820760703756697,2.409804910728229,73.33251883671227,1.380173788829492,102.14550234007946,13,2,8,0
2025-08-20 14:00:00,61.34662195715277,172,61,100,19.712097813221447,4.967290554558832,82.44452192046303,1.625154480260447,105.18883816567832,14,2,8,0
2025-08-20 15:00:00,32.92533249809066,134,32,100,10.153989242093319,6.729645558407968,102.634070750473,1.0421452502725472,127.35884134371058,15,2,8,0
2025-08-20 16:00:00,66.9543192093551,153,66,100,19.976999959908387,1.859247996242451,157.37928893868346,3.14396604881849,48.51035097772073,16,2,8,0
2025-08-20 17:00:00,71.2988468120935,146,71,100,23.78737579133539,1.5482928246971712,127.14975822983517,3.024559080790529,48.11242625797411,17,2,8,0
2025-08-20 18:00:00,73.8163126495182,138,73,100,23.18843945542881,1.7274195714927838,83.72488558857322,1.9414494403833342,70.71666687551581,18,2,8,0
2025-08-20 19:00:00,50.91678213567445,71,50,100,15.43466228534462,3.1912286309262687,85.65944398190614,1.3221245894111169,53.29831801347236,19,2,8,0
2025-08-20 20:00:00,76.13101197968157,74,76,100,24.96056661786801,6.624495796036828,104.77026479719234,2.615125174041991,28.189131981870332,20,2,8,0
2025-08-20 21:00:00,14.428131972332192,59,14,100,3.4142673931691405,6.107070351321884,69.0388789515552,0.23571719326524623,240.1134377939553,21,2,8,0
2025-08-20 22:00:00,39.727297739380376,48,39,100,11.7187824998134,7.2468092995592635,79.48693693697847,0.9314901255408347,50.983009484487816,22,2,8,0
2025-08-20 23:00:00,57.44108371775234,35,57,100,17.50290089436565,1.3767353053127305,39.43819428146229,0.6902828059611725,49.97980773205017,23,2,8,0
2025-08-21 00:00:00,56.562977908304504,83,56,100,17.755813613108995,3.011792109928146,42.74634053429337,0.7589960551693989,107.93293339029714,0,3,8,0
2025-08-21 01:00:00,50.07744611241621,71,50,100,15.949172799159427,7.204194372882182,15.0,0.23923759198739142,284.8687448544752,1,3,8,0
2025-08-21 02:00:00,79.06039286706594,70,79,100,24.65705472406995,2.8379155084666117,24.756123586657104,0.6104130940320431,112.82805065423818,2,3,8,0
2025-08-21 03:00:00,57.455037248163684,62,57,100,17.222378265645162,6.2184401430551794,51.32411303931635,0.8839232889118374,69.3571817280562,3,3,8,0
2025-08-21 04:00:00,37.835138298523255,73,37,100,12.020343939889647,6.659429785040096,20.698586220393672,0.24880412543859245,282.0666010492983,4,3,8,0
2025-08-21 05:00:00,40.95187597059943,60,40,100,11.466848087908666,2.219385464244811,49.412732890661154,0.5666083016656195,104.05677446315117,5,3,8,0
2025-08-21 06:00:00,50.659507395672776,99,50,100,16.460336171280186,5.308607246639729,20.641378488205607,0.3397640289544955,283.04797464715836,6,3,8,0
2025-08-21 07:00:00,51.20152354835551,117,51,100,14.116102525371534,1.8619828760106925,25.18491348952049,0.3555128209106838,320.0982108055519,7,3,8,0
2025-08-21 08:00:00,51.33017945032874,153,51,100,16.57841505947535,3.506385625727299,39.62103474263271,0.6568539590492581,229.43554270583317,8,3,8,0
2025-08-21 09:00:00,79.81548484531086,148,79,100,24.363525644377976,4.294165091633495,81.04703127485028,1.9745914248655188,74.57454373009239,9,3,8,0
2025-08-21 10:00:00,53.117664290524345,145,53,100,15.97459554157091,7.040929317081136,74.2202960470736,1.1856392103276552,121.27404215880803,10,3,8,0
2025-08-21 11:00:00,71.64092191907339,164,71,100,22.3245496635992,5.80428975735049,103.79025224218029,2.317070640778042,70.47486961769567,11,3,8,0
2025-08-21 12:00:00,73.35826036418696,155,73,100,19.403937802336817,5.050362847871419,61.43276751759726,1.1920375999368749,128.94771345600157,12,3,8,0
2025-08-21 13:00:00,93.89779939959095,139,93,100,25.13900255147856,7.88630899221751,77.72322357446626,1.9538843157476458,70.77809975129979,13,3,8,0
2025-08-21 14:00:00,68.11319619850528,200,68,100,21.4688634408999,3.492520279025977,133.23713714590298,2.860449902641842,69.67548878519997,14,3,8,0
2025-08-21 15:00:00,67.62988152131516,141,67,100,18.065670205727063,4.530467022034421,126.32231702403824,2.2820973189795764,61.5157126324689,15,3,8,0
2025-08-21 16:00:00,45.17714992201345,145,45,100,14.347989018198904,3.1021490142217076,105.98926080403663,1.5207327500633372,94.72587556123061,16,3,8,0
2025-08-21 17:00:00,64.96322951064806,183,64,100,18.70158460538188,1.556427652848499,106.73929296875525,1.9961939181738193,91.2175031248124,17,3,8,0
2025-08-21 18:00:00,47.4528557032284,149,47,100,12.240005486265257,3.6419408712841093,139.11604718297303,1.7027811807471263,86.99301561394155,18,3,8,0
2025-08-21 19:00:00,41.53598204686983,93,41,100,14.574215996782774,0.5982084244125023,93.49399813149876,1.362601723171268,67.7545411972325,19,3,8,0
2025-08-21 20:00:00,61.89847544321636,59,61,100,19.245504834826065,7.708027381020914,84.60949281314913,1.6283524030076428,36.011788362314114,20,3,8,0
2025-08-21 21:00:00,40.96666964167754,57,40,100,15.088031763899833,1.003073580413206,67.56507483616892,1.019423995258386,55.370770705313674,21,3,8,0
2025-08-21 22:00:00,45.888276510217324,64,45,100,14.410278632808147,7.235407170805353,29.398189598030303,0.4236361034077388,147.5891871019378,22,3,8,0
2025-08-21 23:00:00,36.39506989679646,69,36,100,10.764626468166721,4.736308499469623,34.79098406035852,0.3745119478697018,179.44826001448928,23,3,8,0
2025-08-22 00:00:00,36.84862843299352,107,36,100,7.927900534386677,3.805720602036711,36.17327383308782,0.2867781169518525,360.5387118800239,0,4,8,0
2025-08-22 01:00:00,63.69127788746444,38,63,100,18.25232044718814,6.96339215760138,40.470973811700375,0.7386891828209144,50.755374689431775,1,4,8,0
2025-08-22 02:00:00,39.42838701006313,77,39,100,12.317484770290042,2.5305850485766532,32.97807347566106,0.40620691778996115,185.00413306166635,2,4,8,0
2025-08-22 03:00:00,28.34136231801257,115,28,100,9.185969850243868,0.7032199437761262,43.2541634898803,0.39733144171555956,282.3253700123271,3,4,8,0
2025-08-22 04:00:00,64.07332642491238,65,64,100,17.80163491210006,5.539195576990463,43.135096360006386,0.7678752372990899,83.5609579573334,4,4,8,0
2025-08-22 05:00:00,37.132196005803394,89,37,100,9.74343813212994,1.2458104456950887,48.05478807154329,0.46821885452769796,186.10725854357798,5,4,8,0
