timestamp,gpu_utilization_pct,active_jobs,active_gpus,total_gpus,power_consumption_kw,avg_job_duration_hrs
2025-08-16 05:00:00,21.74004853400801,81,21,100,5.630748660352554,5.6820330357684945
2025-08-16 06:00:00,52.10388645952773,92,52,100,15.348937692093621,1.5314070810949494
2025-08-16 07:00:00,33.251200614956446,73,33,100,10.705382045195973,6.629166501509118
2025-08-16 08:00:00,26.53703525349067,107,26,100,9.78054691869008,2.3138921817533875
2025-08-16 09:00:00,48.89824191372635,95,48,100,12.618790976335564,5.9446675915267955
2025-08-16 10:00:00,25.193150803735854,92,25,100,8.412803097735083,1.1310497374628663
2025-08-16 11:00:00,49.39608709948022,65,49,100,17.442688531382792,5.389709446269504
2025-08-16 12:00:00,52.10749381367681,94,52,100,14.110984271340183,2.2793681562260004
2025-08-16 13:00:00,62.37893368511106,63,62,100,20.391879600394436,5.432096692252575
2025-08-16 14:00:00,51.191713904047475,62,51,100,15.523168634215313,3.2578685229457514
2025-08-16 15:00:00,31.657283555617155,63,31,100,9.228295410244883,7.190349163828349
2025-08-16 16:00:00,50.117279622249654,104,50,100,15.806940005537994,4.2697781982889405
2025-08-16 17:00:00,41.03014750143066,134,41,100,13.069570837750957,2.6057927183064185
2025-08-16 18:00:00,32.142636653755766,80,32,100,9.468219055586097,1.8283300955528672
2025-08-16 19:00:00,41.64805822011224,94,41,100,12.88208227822546,7.727149828169396
2025-08-16 20:00:00,43.90756631014691,70,43,100,13.902394235425653,3.3882329645144393
2025-08-16 21:00:00,38.302275718994686,97,38,100,11.644066868308432,7.521160806205858
2025-08-16 22:00:00,26.313918319320184,92,26,100,9.175091228396518,1.228823703280764
2025-08-16 23:00:00,45.873130776690004,57,45,100,13.983012936470182,5.72761805746451
2025-08-17 00:00:00,53.41176789552352,60,53,100,18.09738732063339,2.7019388319837003
2025-08-17 01:00:00,52.725529008129904,90,52,100,16.403474390637435,6.487213842250814
2025-08-17 02:00:00,100.0,106,100,100,32.96460783151234,6.468445020770758
2025-08-17 03:00:00,40.27096133039482,95,40,100,11.072609742554913,4.837101057471305
2025-08-17 04:00:00,41.44772089889987,79,41,100,11.642364827524421,4.569834760306825
2025-08-17 05:00:00,55.2939028556177,47,55,100,15.721312421447436,1.452953844889136
2025-08-17 06:00:00,61.3342589545105,111,61,100,18.535248330130077,2.118657706226324
2025-08-17 07:00:00,34.04450052424295,84,34,100,10.246483276701891,4.554763412075799
2025-08-17 08:00:00,35.225994785912754,107,35,100,11.370204276485119,7.81889059596901
2025-08-17 09:00:00,14.622861200135894,83,14,100,3.922049684797277,3.792285655292271
2025-08-17 10:00:00,57.78650002194337,64,57,100,19.940825959339946,1.7997074005313434
2025-08-17 11:00:00,37.87582033258566,66,37,100,13.059654206712016,5.451480325382985
2025-08-17 12:00:00,51.07472566441433,87,51,100,17.826567009313617,5.087905596757642
2025-08-17 13:00:00,22.209450510689802,70,22,100,7.4361613584631705,0.607951164723169
2025-08-17 14:00:00,34.38495801571829,75,34,100,12.10944579408175,1.233756204882511
2025-08-17 15:00:00,0.0,59,0,100,0.0,3.488785507980301
2025-08-17 16:00:00,26.283252270527257,110,26,100,8.832145769577965,0.8397800732903339
2025-08-17 17:00:00,66.61909933599173,51,66,100,22.10306422926682,5.4402022371420875
2025-08-17 18:00:00,45.1534959152938,75,45,100,13.582210419608167,4.893316859550975
2025-08-17 19:00:00,46.70276017876872,93,46,100,15.988703206280586,3.9368966786863746
2025-08-17 20:00:00,26.432767517597267,93,26,100,7.8553584841990025,3.395769783505807
2025-08-17 21:00:00,49.214878016025494,67,49,100,14.394060291974807,6.836564832270909
2025-08-17 22:00:00,37.604985980117505,67,37,100,10.70540760858284,5.7255287402311295
2025-08-17 23:00:00,58.493998131498756,86,58,100,18.814380086779792,2.6152592942847988
2025-08-18 00:00:00,54.44443262885419,91,54,100,15.049592708157478,6.55126054450448
2025-08-18 01:00:00,44.68647609053778,82,44,100,14.886517662440719,3.056026551897634
2025-08-18 02:00:00,36.126429167462554,111,36,100,10.325320694487782,6.159071555635117
2025-08-18 03:00:00,64.58218210731494,80,64,100,20.509349704886333,3.4190125905062234
2025-08-18 04:00:00,40.34599865109816,74,40,100,11.264286380509946,7.625464752881037
2025-08-18 05:00:00,46.45493947489077,91,46,100,12.670855457137806,2.699080787735484
2025-08-18 06:00:00,76.3858091352819,104,76,100,20.07161413019317,6.1428089707826
2025-08-18 07:00:00,54.36179725578233,92,54,100,16.180160227987997,0.9316907001248321
2025-08-18 08:00:00,56.54118442771252,108,56,100,19.77432494783209,7.157781370687248
2025-08-18 09:00:00,57.61754204811233,143,57,100,17.80611278681132,5.136635474871958
2025-08-18 10:00:00,61.54413170794037,141,61,100,18.672995591375265,6.663950444677671
2025-08-18 11:00:00,62.93442541572516,154,62,100,15.906563124814976,6.595996754431269
2025-08-18 12:00:00,48.88804338435166,136,48,100,16.358560367397367,1.1262553752400157
2025-08-18 13:00:00,74.66361348397005,179,74,100,24.104004363508484,1.333981117296135
2025-08-18 14:00:00,67.60092205054859,143,67,100,20.090828713729504,4.014954814955947
2025-08-18 15:00:00,74.84077840507133,133,74,100,23.352949261615404,7.716294113559065
2025-08-18 16:00:00,92.99108369503865,121,92,100,25.27018211869104,7.014493461420952
2025-08-18 17:00:00,73.36138722715624,150,73,100,22.113910655821943,7.7697690171432425
2025-08-18 18:00:00,58.404853242167995,195,58,100,18.106834431986876,5.718115167384629
2025-08-18 19:00:00,77.29773686267333,64,77,100,25.115060670824768,0.840847852560934
2025-08-18 20:00:00,47.75013008607527,77,47,100,15.476595868338354,5.150994483511526
2025-08-18 21:00:00,32.40417236728837,68,32,100,7.561060104662586,4.877420838881541
2025-08-18 22:00:00,37.11367467478859,41,37,100,11.502348869273884,6.6034626478021154
2025-08-18 23:00:00,31.52377992977463,89,31,100,8.072183117470802,7.495463625155099
2025-08-19 00:00:00,72.47188148781531,78,72,100,20.990402231787627,6.579149980863747
2025-08-19 01:00:00,19.302982063636833,107,19,100,5.634712288206009,3.611146267532489
2025-08-19 02:00:00,63.56724467960193,77,63,100,18.795133428817397,6.9854178219128995
2025-08-19 03:00:00,45.07865549577274,80,45,100,12.89241161350302,3.8790810148257013
2025-08-19 04:00:00,54.34274898521249,52,54,100,17.06749673215983,5.537755133043926
2025-08-19 05:00:00,21.988287438965667,105,21,100,6.509357827547142,4.40230775677845
2025-08-19 06:00:00,33.7727019516517,82,33,100,11.435750226185641,6.891361252389051
2025-08-19 07:00:00,75.9112188732298,115,75,100,21.939830665922084,1.5051142133798054
2025-08-19 08:00:00,84.57356426431532,179,84,100,27.412119424569887,2.0972312113168305
2025-08-19 09:00:00,85.87636730274382,114,85,100,22.482690792702275,7.281190208703113
2025-08-19 10:00:00,39.41151733359849,154,39,100,9.16008698108742,6.377397595558573
2025-08-19 11:00:00,94.42923318356937,122,94,100,23.396461521018463,3.94351817178696
2025-08-19 12:00:00,69.16678451655072,149,69,100,21.534457007067147,2.9656370771563116
2025-08-19 13:00:00,50.4329574924272,163,50,100,15.549897369145274,1.864100632993586
2025-08-19 14:00:00,55.901803205089664,164,55,100,16.020357691748778,4.054712301971542
2025-08-19 15:00:00,55.21410930496684,160,55,100,15.625074929685471,1.8275786320756011
2025-08-19 16:00:00,58.10690751606483,121,58,100,17.06673288639087,3.232023957860566
2025-08-19 17:00:00,99.47087699374583,150,99,100,27.62181524126202,7.051839680800829
2025-08-19 18:00:00,73.20969866101332,167,73,100,20.54140344764714,6.1119476778774375
2025-08-19 19:00:00,37.04248278584209,68,37,100,10.794692616161674,5.13691078647722
2025-08-19 20:00:00,10.471182528966228,67,10,100,2.342360983127406,6.106032036003174
2025-08-19 21:00:00,53.648354445836496,86,53,100,20.795420485443824,1.3037900850483204
2025-08-19 22:00:00,61.79362367151865,110,61,100,13.804152885939834,2.3185287772604726
2025-08-19 23:00:00,33.65473882073545,51,33,100,9.259892844599898,1.3982159886443841
2025-08-20 00:00:00,28.77677994578407,84,28,100,9.164873862791708,5.593267393583672
2025-08-20 01:00:00,44.88041038025074,109,44,100,13.302126166094855,4.901308385156593
2025-08-20 02:00:00,32.08073698007605,71,32,100,11.11875665564523,1.4568522709667282
2025-08-20 03:00:00,31.86572619922864,52,31,100,10.161345119204427,3.170725444233847
2025-08-20 04:00:00,73.64124960705196,80,73,100,22.178930397996375,2.2792009380199585
2025-08-20 05:00:00,35.24036146317259,70,35,100,9.877986379549187,1.8003019647106613
2025-08-20 06:00:00,32.04013845480276,29,32,100,10.25725651349296,7.867839626814548
2025-08-20 07:00:00,41.41577929700386,61,41,100,11.59057126340095,1.7816569054254936
2025-08-20 08:00:00,81.33086838738633,160,81,100,24.8042334689367,4.675721697604473
2025-08-20 09:00:00,44.958920783179416,160,44,100,12.325336638191482,2.9275942730318274
2025-08-20 10:00:00,78.55898002889738,155,78,100,16.986165663964297,2.318072993113102
2025-08-20 11:00:00,73.89583752582223,131,73,100,23.29851748472245,1.6577203645565173
2025-08-20 12:00:00,45.0771990659656,205,45,100,11.32514242656045,0.8886765261682018
2025-08-20 13:00:00,57.09379952074071,142,57,100,18.820760703756697,2.409804910728229
2025-08-20 14:00:00,61.34662195715277,172,61,100,19.712097813221447,4.967290554558832
2025-08-20 15:00:00,32.92533249809066,134,32,100,10.153989242093319,6.729645558407968
2025-08-20 16:00:00,66.9543192093551,153,66,100,19.976999959908387,1.859247996242451
2025-08-20 17:00:00,71.2988468120935,146,71,100,23.78737579133539,1.5482928246971712
2025-08-20 18:00:00,73.8163126495182,138,73,100,23.18843945542881,1.7274195714927838
2025-08-20 19:00:00,50.91678213567445,71,50,100,15.43466228534462,3.1912286309262687
2025-08-20 20:00:00,76.13101197968157,74,76,100,24.96056661786801,6.624495796036828
2025-08-20 21:00:00,14.428131972332192,59,14,100,3.4142673931691405,6.107070351321884
2025-08-20 22:00:00,39.727297739380376,48,39,100,11.7187824998134,7.2468092995592635
2025-08-20 23:00:00,57.44108371775234,35,57,100,17.50290089436565,1.3767353053127305
2025-08-21 00:00:00,56.562977908304504,83,56,100,17.755813613108995,3.011792109928146
2025-08-21 01:00:00,50.07744611241621,71,50,100,15.949172799159427,7.204194372882182
2025-08-21 02:00:00,79.06039286706594,70,79,100,24.65705472406995,2.8379155084666117
2025-08-21 03:00:00,57.455037248163684,62,57,100,17.222378265645162,6.2184401430551794
2025-08-21 04:00:00,37.835138298523255,73,37,100,12.020343939889647,6.659429785040096
2025-08-21 05:00:00,40.95187597059943,60,40,100,11.466848087908666,2.219385464244811
2025-08-21 06:00:00,50.659507395672776,99,50,100,16.460336171280186,5.308607246639729
2025-08-21 07:00:00,51.20152354835551,117,51,100,14.116102525371534,1.8619828760106925
2025-08-21 08:00:00,51.33017945032874,153,51,100,16.57841505947535,3.506385625727299
2025-08-21 09:00:00,79.81548484531086,148,79,100,24.363525644377976,4.294165091633495
2025-08-21 10:00:00,53.117664290524345,145,53,100,15.97459554157091,7.040929317081136
2025-08-21 11:00:00,71.64092191907339,164,71,100,22.3245496635992,5.80428975735049
2025-08-21 12:00:00,73.35826036418696,155,73,100,19.403937802336817,5.050362847871419
2025-08-21 13:00:00,93.89779939959095,139,93,100,25.13900255147856,7.88630899221751
2025-08-21 14:00:00,68.11319619850528,200,68,100,21.4688634408999,3.492520279025977
2025-08-21 15:00:00,67.62988152131516,141,67,100,18.065670205727063,4.530467022034421
2025-08-21 16:00:00,45.17714992201345,145,45,100,14.347989018198904,3.1021490142217076
2025-08-21 17:00:00,64.96322951064806,183,64,100,18.70158460538188,1.556427652848499
2025-08-21 18:00:00,47.4528557032284,149,47,100,12.240005486265257,3.6419408712841093
2025-08-21 19:00:00,41.53598204686983,93,41,100,14.574215996782774,0.5982084244125023
2025-08-21 20:00:00,61.89847544321636,59,61,100,19.245504834826065,7.708027381020914
2025-08-21 21:00:00,40.96666964167754,57,40,100,15.088031763899833,1.003073580413206
2025-08-21 22:00:00,45.888276510217324,64,45,100,14.410278632808147,7.235407170805353
2025-08-21 23:00:00,36.39506989679646,69,36,100,10.764626468166721,4.736308499469623
2025-08-22 00:00:00,36.84862843299352,107,36,100,7.927900534386677,3.805720602036711
2025-08-22 01:00:00,63.69127788746444,38,63,100,18.25232044718814,6.96339215760138
2025-08-22 02:00:00,39.42838701006313,77,39,100,12.317484770290042,2.5305850485766532
2025-08-22 03:00:00,28.34136231801257,115,28,100,9.185969850243868,0.7032199437761262
2025-08-22 04:00:00,64.07332642491238,65,64,100,17.80163491210006,5.539195576990463
2025-08-22 05:00:00,37.132196005803394,89,37,100,9.74343813212994,1.2458104456950887
2025-08-22 06:00:00,55.69497645258582,96,55,100,14.94831727196296,6.917723510797143
2025-08-22 07:00:00,39.585507512713804,103,39,100,10.43515590670812,2.6986079769575992
2025-08-22 08:00:00,79.23903410416395,116,79,100,27.882308034202644,7.195037833077311
2025-08-22 09:00:00,62.1591546922144,170,62,100,17.289920735590467,4.927212068861058
2025-08-22 10:00:00,48.8730805545466,165,48,100,12.365244942707841,3.5705873914343034
2025-08-22 11:00:00,38.77105888174416,183,38,100,11.640559912610984,6.227043456198206
2025-08-22 12:00:00,68.54930332194411,169,68,100,20.336845168701387,6.498914419604864
2025-08-22 13:00:00,64.54581681679215,148,64,100,19.790979396272753,5.251086648696105
2025-08-22 14:00:00,44.347474110150614,137,44,100,12.648051195107762,6.761976775994744
2025-08-22 15:00:00,70.27650899598089,156,70,100,19.86650467135034,0.6379300741060006
2025-08-22 16:00:00,58.32542911896531,117,58,100,18.36024276023853,4.65633501886845
2025-08-22 17:00:00,85.43733455988465,159,85,100,26.152875822500384,5.0038764532524
2025-08-22 18:00:00,84.74036475918271,129,84,100,26.485946901747457,7.358089594437199
2025-08-22 19:00:00,17.386886530025325,54,17,100,4.781342525375204,1.7471252656705956
2025-08-22 20:00:00,45.39136575316251,73,45,100,13.768053789909995,5.023640820997912
2025-08-22 21:00:00,35.82723295512078,51,35,100,9.530605091583551,5.892844288881841
2025-08-22 22:00:00,24.724730915754996,91,24,100,5.937426923105745,4.0703780164932475
2025-08-22 23:00:00,52.39976851321334,83,52,100,14.260961862917307,0.733873512959635
2025-08-23 00:00:00,55.50464819113486,92,55,100,13.993353028072807,0.8856936011318777
2025-08-23 01:00:00,83.40126807403192,78,83,100,27.761690582451333,1.2994868985032886
2025-08-23 02:00:00,34.45235362311169,83,34,100,9.858450682176365,4.2161848715464885
2025-08-23 03:00:00,35.59549413318349,116,35,100,11.24313953222825,6.4956190922673445
2025-08-23 04:00:00,36.56299836158598,58,36,100,11.803841107932353,4.926730001518154
2025-08-23 05:00:00,34.09294236262697,75,34,100,10.124077902317953,1.8884969662896474
2025-08-23 06:00:00,54.310081463260175,101,54,100,16.393761183597054,5.991686648071709
2025-08-23 07:00:00,53.3968567189656,101,53,100,17.22593622573276,2.3725100664438945
2025-08-23 08:00:00,51.88770118842655,49,51,100,15.21140549177319,7.907510059974853
2025-08-23 09:00:00,51.44427328698878,84,51,100,15.71551562090892,7.366162231910314
2025-08-23 10:00:00,25.848771362695356,88,25,100,7.340045718025657,7.782936838740258
2025-08-23 11:00:00,44.406672692150174,93,44,100,13.237380256492209,2.893253549324417
2025-08-23 12:00:00,45.44634209243615,51,45,100,14.176395013748417,1.404251643329591
2025-08-23 13:00:00,48.33200657450569,70,48,100,16.20828882082587,0.9901725559920678
2025-08-23 14:00:00,31.580890466707444,88,31,100,7.505393325427835,6.4304237362922265
2025-08-23 15:00:00,60.477668092029525,50,60,100,18.480690478564664,2.247196060652253
2025-08-23 16:00:00,58.34446193435156,94,58,100,17.481809950835316,6.49087426830249
2025-08-23 17:00:00,37.24067324849442,108,37,100,13.651776917217369,7.05257835639754
2025-08-23 18:00:00,39.55742159340512,46,39,100,9.642439170006849,6.031867261916686
2025-08-23 19:00:00,38.69719774356214,74,38,100,9.867326417420923,2.7223109034199258
2025-08-23 20:00:00,31.220220802737032,41,31,100,8.177121876568872,5.597354620198024
2025-08-23 21:00:00,59.764835977148756,75,59,100,17.612449233915196,5.100585419080308
2025-08-23 22:00:00,55.12229238249905,103,55,100,19.17482912034973,4.345163832623815
2025-08-23 23:00:00,35.433900236230265,69,35,100,9.845702447253998,6.34688355175065
2025-08-24 00:00:00,36.66784321259618,70,36,100,10.618435912724683,7.768269726056085
2025-08-24 01:00:00,66.30756371984783,68,66,100,18.151935965253625,6.618748437429633
2025-08-24 02:00:00,52.07123334579607,65,52,100,14.502352701834745,4.527308171700602
2025-08-24 03:00:00,68.21257801995093,115,68,100,19.149911071411854,7.165610599017329
2025-08-24 04:00:00,39.18447660096024,90,39,100,12.9678232950694,4.631430279568545
2025-08-24 05:00:00,42.34579158758926,64,42,100,10.862057772701696,5.925650852664387
2025-08-24 06:00:00,34.036049400871214,63,34,100,10.19155636395895,2.151374014623585
2025-08-24 07:00:00,37.23583051445743,84,37,100,11.081770585359244,4.10439932994986
2025-08-24 08:00:00,62.82589910172126,104,62,100,19.238231194891387,3.108569059266448
2025-08-24 09:00:00,55.22837234439467,116,55,100,17.46348150578784,6.480695162051961
2025-08-24 10:00:00,39.610618638194104,98,39,100,12.193371360977345,7.0047065071985175
2025-08-24 11:00:00,57.30723271796047,90,57,100,18.92401371919745,5.139585336613882
2025-08-24 12:00:00,62.539433856685086,67,62,100,19.49384551978399,7.106530693991964
2025-08-24 13:00:00,42.493228795247184,82,42,100,14.12020129780053,1.7056992203623116
2025-08-24 14:00:00,32.745964935191466,88,32,100,9.9843955480689,4.306008003206271
2025-08-24 15:00:00,47.86648602029855,80,47,100,12.182602841218314,5.2550427732470855
2025-08-24 16:00:00,56.193803490408314,109,56,100,17.158899113039897,1.302354791202188
2025-08-24 17:00:00,48.74075525566133,111,48,100,14.26277443336279,5.244664198504611
2025-08-24 18:00:00,49.18532288655509,83,49,100,15.300513152114815,1.0087779432887893
2025-08-24 19:00:00,61.10447624789658,59,61,100,18.54333450368878,3.0941229271471755
2025-08-24 20:00:00,34.498187775912406,70,34,100,10.330358751314117,7.036526046142822
2025-08-24 21:00:00,36.61617229092617,87,36,100,12.490765951573088,5.624715324548789
2025-08-24 22:00:00,44.01374608390519,45,44,100,12.663429402760935,7.978433751182834
2025-08-24 23:00:00,23.279791493756342,36,23,100,7.203609970536799,5.702616693361165
2025-08-25 00:00:00,37.46918663471083,102,37,100,12.554703645408358,2.54944645248657
2025-08-25 01:00:00,54.75301766937991,78,54,100,19.19155193359722,3.481957984720957
2025-08-25 02:00:00,28.948728505107713,97,28,100,8.226483578517684,2.2246595441831465
2025-08-25 03:00:00,26.226908637143335,108,26,100,7.735922080853797,7.761450709360413
2025-08-25 04:00:00,61.75943747382192,85,61,100,17.87899672285862,6.324476395938063
2025-08-25 05:00:00,53.54650920348305,88,53,100,16.921929188189395,1.4843365826179067
2025-08-25 06:00:00,64.93728795198648,104,64,100,20.143496768677437,4.111417636344125
2025-08-25 07:00:00,34.85411546911096,116,34,100,10.15903889034277,0.9815670280635056
2025-08-25 08:00:00,48.538373468229274,118,48,100,15.213169530052062,6.481693254778911
2025-08-25 09:00:00,63.307248501778304,112,63,100,18.045141056619247,5.000154110894778
2025-08-25 10:00:00,33.64181010056564,170,33,100,8.817307343397239,6.950917978919034
2025-08-25 11:00:00,55.4953578530618,149,55,100,16.494055810500562,5.136168007385893
2025-08-25 12:00:00,52.62452966211186,160,52,100,18.379335141063574,0.5732813556438774
2025-08-25 13:00:00,73.12574211921327,109,73,100,21.358681532279892,0.7490233159352493
2025-08-25 14:00:00,59.77023628003302,146,59,100,16.404577558434514,1.4953681553229528
2025-08-25 15:00:00,96.96529790274283,162,96,100,27.15500450942555,1.756119366943023
2025-08-25 16:00:00,78.58874172034237,155,78,100,21.53140396148153,5.798567948651758
2025-08-25 17:00:00,70.8944555488026,137,70,100,22.46626895858854,5.855651990993208
2025-08-25 18:00:00,75.90228078132624,138,75,100,24.950272459015743,6.611188353098842
2025-08-25 19:00:00,64.76091098451488,83,64,100,23.18450087544051,4.448019957020849
2025-08-25 20:00:00,34.66218272865648,72,34,100,10.40864038401256,0.9526406299292285
2025-08-25 21:00:00,35.22872994578328,70,35,100,10.163635326395962,7.8189894186434845
2025-08-25 22:00:00,51.36248919602875,59,51,100,14.490173696554283,6.422738803568594
2025-08-25 23:00:00,44.634681116085254,122,44,100,15.48035698453294,2.2134105599847405
2025-08-26 00:00:00,51.54485504511048,57,51,100,16.163344403680906,5.601711818234685
2025-08-26 01:00:00,41.139351938649824,46,41,100,12.791044440804493,6.070298908999858
2025-08-26 02:00:00,54.707939095541114,42,54,100,14.73940679142237,3.28279072238452
2025-08-26 03:00:00,48.36677727839958,100,48,100,16.82485587569933,4.150017060685271
2025-08-26 04:00:00,38.1167360569659,47,38,100,10.747043996014682,4.942627464450217
2025-08-26 05:00:00,67.14810524588843,107,67,100,18.842618969965848,5.868687235115664
2025-08-26 06:00:00,50.93705300156114,86,50,100,14.562765031509764,4.192083923360261
2025-08-26 07:00:00,53.15400231891648,72,53,100,17.12700094993087,3.1942502704982427
2025-08-26 08:00:00,27.271860690548866,126,27,100,8.358570907178393,3.433111524888205
2025-08-26 09:00:00,50.57977786418641,173,50,100,14.298448198032162,7.773657838089085
2025-08-26 10:00:00,75.19755822596073,118,75,100,21.88710906637543,1.051225604975095
2025-08-26 11:00:00,71.15232836590383,124,71,100,23.42204832542241,3.7316564274635446
2025-08-26 12:00:00,62.59365125258031,162,62,100,16.010886812830304,5.800829126640844
2025-08-26 13:00:00,64.7702179838821,143,64,100,18.582460701662626,6.831278367268978
2025-08-26 14:00:00,100.0,157,100,100,33.896215511831386,7.01203460384944
2025-08-26 15:00:00,66.11436781268945,146,66,100,19.65822950636015,4.48377146000774
2025-08-26 16:00:00,69.44166645235237,147,69,100,18.557643430418484,7.504062631459287
2025-08-26 17:00:00,71.17952785474135,110,71,100,23.251777947116288,3.9105489172539434
2025-08-26 18:00:00,75.19732713846989,107,75,100,29.10994390612749,5.501481931595783
2025-08-26 19:00:00,61.622742251062746,59,61,100,19.421376246264504,7.774340345804529
2025-08-26 20:00:00,29.19876655239516,85,29,100,8.133879222509771,3.8281266447842834
2025-08-26 21:00:00,42.1397639885498,84,42,100,13.69628534066783,7.584606646055175
2025-08-26 22:00:00,52.435228319589065,79,52,100,18.72531533680408,5.133854301509103
2025-08-26 23:00:00,48.016485700724516,101,48,100,15.991957343459497,2.117563642982879
2025-08-27 00:00:00,62.805454583405705,58,62,100,21.633894085244282,5.384247327811191
2025-08-27 01:00:00,49.5395319785855,64,49,100,14.6057166305083,7.030650877529443
2025-08-27 02:00:00,49.93143615455221,86,49,100,16.809716877309377,6.038369069384949
2025-08-27 03:00:00,41.33765047064027,99,41,100,13.763048701377308,6.55884456455944
2025-08-27 04:00:00,26.585882772945112,94,26,100,8.29560960712762,3.7668748610969973
2025-08-27 05:00:00,42.74916619451209,82,42,100,12.381929501402325,2.9343937242520273
2025-08-27 06:00:00,45.23368571372202,54,45,100,11.280950033956122,5.716004050173966
2025-08-27 07:00:00,30.129114758155396,36,30,100,8.424934427079446,2.204522204473636
2025-08-27 08:00:00,50.15365309888752,153,50,100,13.949826190192487,5.511595989162622
2025-08-27 09:00:00,59.67774482233415,195,59,100,19.43772491197512,4.393113388521636
2025-08-27 10:00:00,65.12752924737066,140,65,100,19.46112597927067,3.0593587071961728
2025-08-27 11:00:00,49.15641299854606,117,49,100,16.20317853505417,5.059288195950835
2025-08-27 12:00:00,100.0,163,100,100,31.726406002483294,5.885923071698708
2025-08-27 13:00:00,81.38392884680147,155,81,100,24.553208682603056,0.9520054271717064
2025-08-27 14:00:00,69.06110308150716,146,69,100,21.84486168223179,1.260656213369124
2025-08-27 15:00:00,44.605647787069216,148,44,100,11.89505973856079,6.522694233744976
2025-08-27 16:00:00,53.44616024176343,111,53,100,16.530973478699597,5.077503374831887
2025-08-27 17:00:00,55.15557795144493,168,55,100,14.87889580066179,1.8586201215101024
2025-08-27 18:00:00,66.63050275004463,130,66,100,20.891053858440223,4.438725377502951
2025-08-27 19:00:00,35.97948534073179,86,35,100,8.827356579791747,7.721951564281849
2025-08-27 20:00:00,51.607121069405984,107,51,100,15.185029424780677,4.626699066171963
2025-08-27 21:00:00,46.87836753971861,71,46,100,13.968770554184552,6.643916445700927
2025-08-27 22:00:00,53.14947043554582,74,53,100,16.537895623959752,2.0903362993116996
2025-08-27 23:00:00,23.9609209230046,114,23,100,6.041734367580013,6.353941364328963
2025-08-28 00:00:00,34.60642203306139,96,34,100,9.628342885480684,3.6780369023657213
